"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"4","Respiratory disease","46270126","142991000119101","Gastroenteritis due to avian influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46270128","143111000119103","Pneumonia due to avian influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46270318","16311000119108","Pneumonia due to influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46270491","328531000119104","Upper respiratory tract infection due to Influenza A","Disorder","Condition","SNOMED"
"4","Respiratory disease","46270510","35031000119100","Acute aspiration pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","46271074","709109004","Hypercapnic respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","46271075","709111008","Acute hypoxemic respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","46272714","711128004","Influenza due to influenza virus type A, avian, H3N2 strain","Disorder","Condition","SNOMED"
"4","Respiratory disease","43020558","471272001","Cavitary pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","46273463","10685111000119102","Upper respiratory tract infection due to Influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46273719","709110009","Acute hypercapnic respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","46274030","142961000119108","Gastroenteritis due to H1N1 influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","46274035","128711000119106","Pneumonia due to methicillin susceptible Staphylococcus aureus","Disorder","Condition","SNOMED"
"4","Respiratory disease","44782989","699014000","Recurrent pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","44794931","400631000000109","[X]Other pneumonia, organism unspecified","Disorder","Condition","SNOMED"
"4","Respiratory disease","44795734","414341000000100","[X]Pneumonia in viral diseases classified elsewhere","Disorder","Condition","SNOMED"
"4","Respiratory disease","44796183","418181000000104","[X]Influenza with other respiratory manifestations, influenza virus identified","Disorder","Condition","SNOMED"
"4","Respiratory disease","44796184","418191000000102","[X]Influenza with other manifestations, influenza virus identified","Disorder","Condition","SNOMED"
"4","Respiratory disease","44797302","432151000000100","[X]Pneumonia in bacterial diseases classified elsewhere","Disorder","Condition","SNOMED"
"4","Respiratory disease","44797578","430891000000103","[X]Influenza with other respiratory manifestations, virus not identified","Disorder","Condition","SNOMED"
"4","Respiratory disease","44798256","441141000000108","[X]Pneumonia due to other aerobic gram-negative bacteria","Disorder","Condition","SNOMED"
"4","Respiratory disease","44798590","441131000000104","[X]Influenza with other manifestations, virus not identified","Disorder","Condition","SNOMED"
"4","Respiratory disease","44799053","456031000000108","[X]Pneumonia in mycoses classified elsewhere","Disorder","Condition","SNOMED"
"4","Respiratory disease","44800514","471471000000106","[X]Pneumonia due to other specified infectious organisms","Disorder","Condition","SNOMED"
"4","Respiratory disease","44801375","468671000000107","[X]Other bacterial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","44801611","469801000000105","[X]Pneumonia in parasitic diseases classified elsewhere","Disorder","Condition","SNOMED"
"4","Respiratory disease","44812733","429381000000103","[X]Other viral pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","44813169","442341000000102","[X]Pneumonia in other diseases classified elsewhere","Disorder","Condition","SNOMED"
"4","Respiratory disease","4205578","55679008","Peribronchial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4204819","308906005","Secondary bacterial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4203846","438764004","Postoperative aspiration pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4200891","314978007","Postoperative pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4198045","80010008","Isolated bronchial tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4193964","39172002","Pneumonia due to Proteus mirabilis","Disorder","Condition","SNOMED"
"4","Respiratory disease","4190647","415125002","Pneumocystosis pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4189258","389075004","Tuberculous pneumonia of humans","Disorder","Condition","SNOMED"
"4","Respiratory disease","4186568","41269000","Influenzal bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","257908","409664000","Pneumonia due to anaerobic bacteria","Disorder","Condition","SNOMED"
"4","Respiratory disease","257775","23022004","Tuberculous bronchiectasis","Disorder","Condition","SNOMED"
"4","Respiratory disease","257315","53084003","Bacterial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","256896","186178000","Tuberculosis of bronchus","Disorder","Condition","SNOMED"
"4","Respiratory disease","256723","195878008","Pneumonia and influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","256722","396285007","Bronchopneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","256018","186195008","Tuberculosis of lung, confirmed histologically","Disorder","Condition","SNOMED"
"4","Respiratory disease","255848","233604007","Pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","255454","186193001","Tuberculosis of lung, confirmed by sputum microscopy with or without culture","Disorder","Condition","SNOMED"
"4","Respiratory disease","255175","80602006","Nodular tuberculosis of lung","Disorder","Condition","SNOMED"
"4","Respiratory disease","254677","41207000","Adenoviral pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","254576","187042003","Histoplasma capsulatum with pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","254266","80003002","Tuberculous pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","254066","233609002","Pneumonia caused by Chlamydiaceae","Disorder","Condition","SNOMED"
"4","Respiratory disease","253954","154283005","Pulmonary tuberculosis","Disorder","Condition","SNOMED"
"4","Respiratory disease","253790","64479007","Pneumonia due to Klebsiella pneumoniae","Disorder","Condition","SNOMED"
"4","Respiratory disease","253121","186194007","Tuberculosis of lung, confirmed by culture only","Disorder","Condition","SNOMED"
"4","Respiratory disease","252949","7678002","Cytomegaloviral pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","252655","195886008","Group B streptococcal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","252548","195902009","Anthrax pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","45757206","1082721000119101","Pneumonia due to Ascaris","Disorder","Condition","SNOMED"
"4","Respiratory disease","45757250","1087061000119106","Gonococcal pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","45757644","28791000119105","Chronic coccidioidomycotic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","45765437","702373006","Hereditary myopathy with early respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","45767051","704345008","Chronic interstitial pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","45768913","707448003","Influenza due to Influenza A virus subtype H7N9","Disorder","Condition","SNOMED"
"4","Respiratory disease","45768914","707449006","Exogenous lipoid pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","45768960","707507003","Pneumonia due to Schistosoma japonicum","Disorder","Condition","SNOMED"
"4","Respiratory disease","45768961","707508008","Pneumonia due to Schistosoma haematobium","Disorder","Condition","SNOMED"
"4","Respiratory disease","45768997","707552000","Acute exogenous lipoid pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","45769390","708031000","Idiopathic eosinophilic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","765888","10762071000119109","Acute-on-chronic respiratory failure following trauma","Disorder","Condition","SNOMED"
"4","Respiratory disease","765607","435051000124104","Influenza due to Influenza A virus with upper respiratory signs","Disorder","Condition","SNOMED"
"4","Respiratory disease","765304","16055271000119107","Respiratory failure following trauma","Disorder","Condition","SNOMED"
"4","Respiratory disease","765178","129211000119108","Isoniazid resistant tuberculosis of lung","Disorder","Condition","SNOMED"
"4","Respiratory disease","763012","434931000124106","Pneumonia due to Influenza A virus subtype H1N1","Disorder","Condition","SNOMED"
"4","Respiratory disease","763011","434921000124108","Pneumonia due to Influenza A virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","759821","10311000175107","Pneumonia caused by Enterobacter","Disorder","Condition","SNOMED"
"4","Respiratory disease","759818","10301000175109","Pneumonia caused by Serratia","Disorder","Condition","SNOMED"
"4","Respiratory disease","759817","10291000175108","Pneumonia caused by Enterococcus","Disorder","Condition","SNOMED"
"4","Respiratory disease","759816","10281000175105","Pneumonia caused by Enterococcus faecalis","Disorder","Condition","SNOMED"
"4","Respiratory disease","759815","10271000175107","Pneumonia caused by Enterococcus faecium","Disorder","Condition","SNOMED"
"4","Respiratory disease","607087","1149093006","Pneumonia caused by vancomycin resistant Enterococcus","Disorder","Condition","SNOMED"
"4","Respiratory disease","607085","1149091008","Influenza caused by Influenza A virus subtype H2","Disorder","Condition","SNOMED"
"4","Respiratory disease","605242","1010670004","Chronic endogenous lipoid pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","605225","1010650005","Acute endogenous lipoid pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","605209","1010634002","Pneumonia caused by Acinetobacter","Disorder","Condition","SNOMED"
"4","Respiratory disease","602595","971918681000119107","Chronic respiratory failure due to obstructive sleep apnea","Disorder","Condition","SNOMED"
"4","Respiratory disease","443410","312342009","Infective pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","440431","46970008","Mycoplasma pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","439857","64917006","Parainfluenza virus pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","437313","7548000","Rheumatic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","436145","195881003","Pneumonia due to respiratory syncytial virus","Disorder","Condition","SNOMED"
"4","Respiratory disease","320752","61700007","Influenza with non-respiratory manifestation","Disorder","Condition","SNOMED"
"4","Respiratory disease","319049","65710008","Acute respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","318459","409623005","Respiratory insufficiency","Disorder","Condition","SNOMED"
"4","Respiratory disease","314979","55604004","Avian influenza","Disorder","Condition","SNOMED"
"4","Respiratory disease","314971","39871006","Chronic respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","312940","67905004","Acute-on-chronic respiratory failure","Disorder","Condition","SNOMED"
"4","Respiratory disease","312664","63039003","Influenza with respiratory manifestation other than pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","261774","186202007","Respiratory tuberculosis, not confirmed bacteriologically or histologically","Disorder","Condition","SNOMED"
"4","Respiratory disease","261326","75570004","Viral pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","261324","34020007","Pneumonia due to Streptococcus","Disorder","Condition","SNOMED"
"4","Respiratory disease","4310964","85469005","Hypostatic pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4313254","217810002","Interruption of respiration caused by foreign body in esophagus","Disorder","Condition","SNOMED"
"4","Respiratory disease","4322625","7063008","Gangrenous pneumonia","Disorder","Condition","SNOMED"
"4","Respiratory disease","4327820","75426006","Aspiration pneumonia due to regurgitated food","Disorder","Condition","SNOMED"
